     "AGS;AGS;;;Bush Field;Bush Field;;;Augusta;Augusta;США;США;United States;United States;33.369943;33.369943;-81.964500;-81.964500";;;;
     "AGT;AGT;;;Alejo Garcia;Alejo Garcia;Кудад-дель-Эсте;Кудад-дель-Эсте;Ciudad Del Este;Ciudad Del Este;Парагвай;Парагвай;Paraguay;Paraguay;-25.455500;-25.455500;-54.843592;-54.843592";;;;
     "AGU;AGU;;;Aguascalients;Aguascalients;Агуаскалиентес;Агуаскалиентес;Aguascalientes;Aguascalientes;Мексика;Мексика;Mexico;Mexico;21.705558;21.705558;-102.317858;-102.317858";;;;
     "AGV;AGV;Акарикуа;Акарикуа;Acarigua;Acarigua;Акарикуа;Акарикуа;Acarigua;Acarigua;Венесуэла;Венесуэла;Venezuela;Venezuela;9.553422;9.553422;-69.237536;-69.237536";;;;
     "AGW;AGW;;;Agnew;Agnew;;;Agnew;Agnew;Австралия;Австралия;Australia;Australia;-12.145556;-12.145556;142.149167;142.149167";;;;
     "AGX;AGX;Агатти-Айленд;Агатти-Айленд;Agatti Island;Agatti Island;Агатти-Айленд;Агатти-Айленд;Agatti Island;Agatti Island;Индия;Индия;India;India;10.823656;10.823656;72.176042;72.176042";;;;
     "AGY;AGY;;;Argyle Downs;Argyle Downs;;;Argyle Downs;Argyle Downs;Австралия;Австралия;Australia;Australia;-16.333;-16.333;128.767;128.767";;;;
     "AGZ;AGZ;Аггенейз;Аггенейз;Aggeneys;Aggeneys;Аггенейз;Аггенейз;Aggeneys;Aggeneys;ЮАР;ЮАР;South Africa;South Africa;-29.281767;-29.281767;18.813869;18.813869";;;;
     "AHA;AHA;;;Naha Air Force Base;Naha Air Force Base;Окинава;Окинава;Okinawa;Okinawa;Япония;Япония;Japan;Japan;26.2;26.2;127.65;127.65";;;;
     "AHB;AHB;Абха;Абха;Abha;Abha;Абха;Абха;Abha;Abha;Саудовская Аравия;Саудовская Аравия;Saudi Arabia;Saudi Arabia;18.240367;18.240367;42.656625;42.656625";;;;
     "AHC;AHC;;;Amedee AAF;Amedee AAF;;;Herlong;Herlong;Норвегия;Норвегия;Norway;Norway;40.265918;40.265918;-120.150613;-120.150613";;;;
     "AHD;AHD;;;Downtown;Downtown;Ардмор;Ардмор;Ardmore;Ardmore;США;США;United States;United States;34.146989;34.146989;-97.122652;-97.122652";;;;
     "AHE;AHE;;;Ahe Airport;Ahe Airport;;;Ahe;Ahe;Французская Полинезия;Французская Полинезия;French Polynesia;French Polynesia;-14.427778;-14.427778;-146.255000;-146.255000";;;;
     "AHF;AHF;;;Municipal;Municipal;;;Arapahoe;Arapahoe;Гватемала;Гватемала;Guatemala;Guatemala;40.339451;40.339451;-99.906513;-99.906513";;;;
     "AHH;AHH;;;Municipal;Municipal;;;Amery;Amery;США;США;United States;United States;45.281148;45.281148;-92.375392;-92.375392";;;;
     "AHI;AHI;Амахаи;Амахаи;Amahai;Amahai;Амахаи;Амахаи;Amahai;Amahai;Индонезия;Индонезия;Indonesia;Indonesia;-3.348;-3.348;128.926;128.926";;;;
     "AHL;AHL;Аисхалтон;Аисхалтон;Aishalton;Aishalton;Аисхалтон;Аисхалтон;Aishalton;Aishalton;Гайана;Гайана;Guyana;Guyana;2.473604;2.473604;-59.321110;-59.321110";;;;
     "AHN;AHN;Афины;Афины;Athens;Athens;Афины;Афины;Athens;Athens;Греция;Греция;Greece;Greece;33.948595;33.948595;-83.326347;-83.326347";;;;
     "AHO;AHO;;;Fertilia;Fertilia;;;Alghero;Alghero;Италия;Италия;Italy;Italy;40.632133;40.632133;8.290772;8.290772";;;;
     "AHS;AHS;Ахуас;Ахуас;Ahuas;Ahuas;Ахуас;Ахуас;Ahuas;Ahuas;Гондурас;Гондурас;Honduras;Honduras;15.472222;15.472222;-84.352222;-84.352222";;;;
     "AHT;AHT;Ам-Тиман;Ам-Тиман;Amchitka;Amchitka;Ам-Тиман;Ам-Тиман;Amchitka;Amchitka;США;США;United States;United States;51.5;51.5;179;179";;;;
     "AHU;AHU;;;Charif Al Idrissi;Charif Al Idrissi;;;Al Hoceima;Al Hoceima;Марокко;Марокко;Morocco;Morocco;35.177103;35.177103;-3.839525;-3.839525";;;;
     "AHY;AHY;Амбатолахи;Амбатолахи;Ambatolahy;Ambatolahy;Амбатолахи;Амбатолахи;Ambatolahy;Ambatolahy;Мадагаскар;Мадагаскар;Madagascar;Madagascar;-20.000;-20.000;45.533;45.533";;;;
     "AHZ;AHZ;;;Alpe D Huez;Alpe D Huez;;;Alpe D Huez;Alpe D Huez;Франция;Франция;France;France;45.088333;45.088333;6.084722;6.084722";;;;
     "AIA;AIA;Альянс;Альянс;Alliance;Alliance;;;Alliance;Alliance;США;США;United States;United States;42.053222;42.053222;-102.803778;-102.803778";;;;
     "AIB;AIB;Анита Бэй;Анита Бэй;Anita Bay;Anita Bay;;;Anita Bay;Anita Bay;США;США;United States;United States;56.233333333333;56.233333333333;-132.38333333333;-132.38333333333";;;;
     "AIC;AIC;Айрок;Айрок;Airok;Airok;;;Airok, Ailinglaplap;Airok, Ailinglaplap;Маршалловы острова;Маршалловы острова;Marshall Islands;Marshall Islands;7.100;7.100;171.233;171.233";;;;
     "AID;AID;;;Municipal;Municipal;;;Anderson;Anderson;США;США;United States;United States;40.108611;40.108611;-85.613000;-85.613000";;;;
     "AIE;AIE;Айоме;Айоме;Aiome;Aiome;Айоме;Айоме;Aiome;Aiome;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-5.133;-5.133;144.717;144.717";;;;
     "AIF;AIF;;;Assis;Assis;;;Assis;Assis;Бразилия;Бразилия;Brazil;Brazil;-22.638564;-22.638564;-50.455914;-50.455914";;;;
     "AIG;AIG;Ялинга;Ялинга;Yalinga;Yalinga;Ялинга;Ялинга;Yalinga;Yalinga;Центральноафриканская Республика;Центральноафриканская Республика;Central African Republic;Central African Republic;6.520;6.520;23.260;23.260";;;;
     "AIH;AIH;;;Aiambak;Aiambak;;;Aiambak;Aiambak;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-7.35;-7.35;141.26666666667;141.26666666667";;;;
     "AII;AII;;;Alisabieh;Alisabieh;;;Alisabieh;Alisabieh;Джибути;Джибути;Djibouti;Djibouti;11.133;11.133;42.717;42.717";;;;
     "AIK;AIK;;;Municipal;Municipal;;;Aiken;Aiken;США;США;United States;United States;33.649376;33.649376;-81.685036;-81.685036";;;;
     "AIL;AIL;Айлиганди;Айлиганди;Ailigandi;Ailigandi;Айлиганди;Айлиганди;Ailigandi;Ailigandi;Панама;Панама;Panama;Panama;9.217;9.217;-78.017;-78.017";;;;
     "AIM;AIM;;;Ailuk Island;Ailuk Island;;;Ailuk Island;Ailuk Island;Маршалловы острова;Маршалловы острова;Marshall Islands;Marshall Islands;10.200;10.200;169.983;169.983";;;;
     "AIN;AIN;;;Wainwright;Wainwright;;;Wainwright;Wainwright;США;США;United States;United States;70.638000;70.638000;-159.994750;-159.994750";;;;
     "AIO;AIO;;;Municipal;Municipal;;;Atlantic;Atlantic;США;США;United States;United States;41.403833;41.403833;-95.048750;-95.048750";;;;
     "AIP;AIP;;;Ailinglapalap Island;Ailinglapalap Island;;;Ailinglapalap Island;Ailinglapalap Island;Маршалловы острова;Маршалловы острова;Marshall Islands;Marshall Islands;7.267;7.267;168.817;168.817";;;;
     "AIR;AIR;;;Aripuana;Aripuana;;;Aripuana;Aripuana;Бразилия;Бразилия;Brazil;Brazil;-10.186389;-10.186389;-59.457500;-59.457500";;;;
     "AIS;AIS;Ароре-Айленд;Ароре-Айленд;Arorae Island;Arorae Island;Ароре-Айленд;Ароре-Айленд;Arorae Island;Arorae Island;Кирибати;Кирибати;Kiribati;Kiribati;-2.616111;-2.616111;176.802500;176.802500";;;;
     "AIT;AIT;Аитутаки;Аитутаки;Aitutaki;Aitutaki;Аитутаки;Аитутаки;Aitutaki;Aitutaki;Острова Кука;Острова Кука;Cook Islands;Cook Islands;-18.830922;-18.830922;-159.764233;-159.764233";;;;
     "AIU;AIU;;;Atiu Island;Atiu Island;;;Atiu Island;Atiu Island;Острова Кука;Острова Кука;Cook Islands;Cook Islands;-19.967778;-19.967778;-158.119167;-158.119167";;;;
     "AIV;AIV;;;George Downer;George Downer;;;Aliceville;Aliceville;США;США;United States;United States;33.106465;33.106465;-88.197792;-88.197792";;;;
     "AIW;AIW;;;Ai-ais;Ai-ais;;;Ai-ais;Ai-ais;Намибия;Намибия;Namibia;Namibia;-27.983333333333;-27.983333333333;17.583055555556;17.583055555556";;;;
     "AIY;AIY;;;Bader Field;Bader Field;Атлантик Сити;Атлантик Сити;Atlantic City;Atlantic City;США;США;United States;United States;39.366666666667;39.366666666667;-74.45;-74.45";;;;
     "AIZ;AIZ;;;Lee C Fine Memorial;Lee C Fine Memorial;;;Kaiser/Lake Ozark;Kaiser/Lake Ozark;США;США;United States;United States;38.096035;38.096035;-92.549488;-92.549488";;;;
     "AJA;AJA;Кампо Дель Оро;Кампо Дель Оро;Campo Dell Oro;Campo Dell Oro;Аяччио;Аяччио;Ajaccio;Ajaccio;Франция;Франция;France;France;41.923889;41.923889;8.802500;8.802500";;;;
     "AJF;AJF;Джуф;Джуф;Jouf;Jouf;;;Sakaka Al Jouf;Sakaka Al Jouf;Саудовская Аравия;Саудовская Аравия;Saudi Arabia;Saudi Arabia;29.785133;29.785133;40.100006;40.100006";;;;
     "AJI;AJI;;;A&amp";#287;"ri;A&amp";#287;"ri;Агри;Агри;Agri;Agri;Италия;Италия;Italy;Italy;39.654569;39.654569;43.027150;43.027150"
     "AJJ;AJJ;Акжужт;Акжужт;Akjoujt;Akjoujt;Акжужт;Акжужт;Akjoujt;Akjoujt;Мавритания;Мавритания;Mauritania;Mauritania;19.731667;19.731667;-14.379444;-14.379444";;;;
     "AJK;AJK;;;Araak;Araak;;;Araak;Araak;Иран;Иран;Iran;Iran;34.138147;34.138147;49.847292;49.847292";;;;
     "AJL;AJL;Айзаул;Айзаул;Aizawl;Aizawl;Айзаул;Айзаул;Aizawl;Aizawl;Индия;Индия;India;India;23.746603;23.746603;92.802767;92.802767";;;;
     "AJN;AJN;;;Ouani;Ouani;Анжуан;Анжуан;Anjouan;Anjouan;Коморские острова;Коморские острова;Comoros;Comoros;-12.131667;-12.131667;44.430279;44.430279";;;;
     "AJO;AJO;Альюф;Альюф;Aljouf;Aljouf;Альюф;Альюф;Aljouf;Aljouf;Йемен;Йемен;Yemen;Yemen;15.717;15.717;44.250;44.250";;;;
     "AJR;AJR;Арвидсьяур;Арвидсьяур;Arvidsjaur;Arvidsjaur;Арвидсьяур;Арвидсьяур;Arvidsjaur;Arvidsjaur;Швеция;Швеция;Sweden;Sweden;65.590278;65.590278;19.281944;19.281944";;;;
     "AJS;AJS;Абреохос;Абреохос;Abreojos;Abreojos;Абреохос;Абреохос;Abreojos;Abreojos;Мексика;Мексика;Mexico;Mexico;26.727222;26.727222;-113.559444;-113.559444";;;;
     "AJU;AJU;Санта Мария;Санта Мария;Santa Maria;Santa Maria;Аракайю;Аракайю;Aracaju;Aracaju;Бразилия;Бразилия;Brazil;Brazil;-10.984000;-10.984000;-37.070333;-37.070333";;;;
     "AJY;AJY;;;Agades;Agades;;;Agades;Agades;Нигер;Нигер;Niger;Niger;16.965997;16.965997;8.000114;8.000114";;;;
     "AKA;AKA;Анькан;Анькан;Ankang;Ankang;Анькан;Анькан;Ankang;Ankang;Китай;Китай;China;China;32.708056;32.708056;108.931389;108.931389";;;;
     "AKB;AKB;;;Atka;Atka;;;Atka;Atka;США;США;United States;United States;52.220586;52.220586;-174.206183;-174.206183";;;;
     "AKC;AKC;;;Fulton International;Fulton International;;;Akron/Canton;Akron/Canton;ЮАР;ЮАР;South Africa;South Africa;41.037500;41.037500;-81.466917;-81.466917";;;;
     "AKD;AKD;Акола;Акола;Akola;Akola;Акола;Акола;Akola;Akola;Индия;Индия;India;India;20.699006;20.699006;77.058628;77.058628";;;;
     "AKE;AKE;Акиени;Акиени;Akieni;Akieni;Акиени;Акиени;Akieni;Akieni;Габон;Габон;Gabon;Gabon;-1.129436;-1.129436;13.920506;13.920506";;;;
     "AKF;AKF;Куфра;Куфра;Kufrah;Kufrah;Куфра;Куфра;Kufrah;Kufrah;Ливия;Ливия;Libya;Libya;24.178728;24.178728;23.313958;23.313958";;;;
     "AKG;AKG;Ангуганак;Ангуганак;Anguganak;Anguganak;Ангуганак;Ангуганак;Anguganak;Anguganak;Папуа - Новая Гвинея;Папуа - Новая Гвинея;Papua New Guinea;Papua New Guinea;-3.550;-3.550;142.217;142.217";;;;
     "AKH;AKH;;;Prince Sultan Air Base;Prince Sultan Air Base;;;Al Kharj;Al Kharj;Саудовская Аравия;Саудовская Аравия;Saudi Arabia;Saudi Arabia;24.062700;24.062700;47.580536;47.580536";;;;
     "AKI;AKI;;;Akiak;Akiak;;;Akiak;Akiak;США;США;United States;United States;60.902889;60.902889;-161.230583;-161.230583";;;;
     "AKJ;AKJ;Асахикава;Асахикава;Asahikawa;Asahikawa;Асахикава;Асахикава;Asahikawa;Asahikawa;Япония;Япония;Japan;Japan;43.670833;43.670833;142.447500;142.447500";;;;
     "AKK;AKK;;;Akhiok SPB;Akhiok SPB;;;Akhiok;Akhiok;США;США;United States;United States;56.938691;56.938691;-154.182556;-154.182556";;;;
     "AKL;AKL;;;Auckland International;Auckland International;Окленд;Окленд;Auckland;Auckland;Новая Зеландия;Новая Зеландия;New Zealand;New Zealand;-37.008056;-37.008056;174.791667;174.791667";;;;
     "AKM;AKM;Закума;Закума;Zakouma;Zakouma;Закума;Закума;Zakouma;Zakouma;Чад;Чад;Chad;Chad;10.900;10.900;19.817;19.817";;;;
     "AKN;AKN;;;King Salmon;King Salmon;;;King Salmon;King Salmon;США;США;United States;United States;58.676493;58.676493;-156.648691;-156.648691";;;;
     "AKO;AKO;;;Colorado Plains Regional Airport;Colorado Plains Regional Airport;Akron;Akron;Akron, CO;Akron, CO;США;США;United States;United States;40.175633;40.175633;-103.222028;-103.222028";;;;
     "AKP;AKP;;;Anaktuvuk;Anaktuvuk;;;Anaktuvuk;Anaktuvuk;США;США;United States;United States;68.133597;68.133597;-151.743342;-151.743342";;;;
     "AKQ;AKQ;;;Gunung Batin;Gunung Batin;Астраксетра;Астраксетра;Astraksetra;Astraksetra;Индонезия;Индонезия;Indonesia;Indonesia;-4.612;-4.612;105.232;105.232";;;;
     "AKR;AKR;Акере;Акере;Akure;Akure;Акере;Акере;Akure;Akure;Нигерия;Нигерия;Nigeria;Nigeria;7.246739;7.246739;5.301008;5.301008";;;;
     "AKT;AKT;;;Akrotiri Raf;Akrotiri Raf;Акротири;Акротири;Akrotiri;Akrotiri;Кипр;Кипр;Cyprus;Cyprus;34.590416;34.590416;32.987861;32.987861";;;;
     "AKU;AKU;Аксу;Аксу;Aksu;Aksu;Аксу;Аксу;Aksu;Aksu;Китай;Китай;China;China;41.262500;41.262500;80.291667;80.291667";;;;
     "AKV;AKV;;;Akulivik;Akulivik;;;Akulivik;Akulivik;Канада;Канада;Canada;Canada;60.818611;60.818611;-78.148611;-78.148611";;;;
     "AKW;AKW;;;Aghajari;Aghajari;;;Aghajari;Aghajari;Иран;Иран;Iran;Iran;30.744450;30.744450;49.677183;49.677183";;;;
     "AKX;AKX;Актюбинск;Актюбинск;Aktyubinsk;Aktyubinsk;Актюбинск;Актюбинск;Aktyubinsk;Aktyubinsk;Казахстан;Казахстан;Kazakhstan;Kazakhstan;50.245833;50.245833;57.206667;57.206667";;;;
     "AKY;AKY;;;Civil;Civil;;;Sittwe;Sittwe;Мьянма;Мьянма;Myanmar;Myanmar;20.132708;20.132708;92.872628;92.872628";;;;
     "ALA;ALA;Алматы;Алматы;Almaty;Almaty;Алматы;Алматы;Almaty;Almaty;Казахстан;Казахстан;Kazakhstan;Kazakhstan;43.352072;43.352072;77.040508;77.040508";;;;
     "ALB;ALB;Олбани международный;Олбани международный;Albany International;Albany International;Олбани;Олбани;Albany;Albany;США;США;United States;United States;42.749111;42.749111;-73.801972;-73.801972";;;;
     "ALC;ALC;;;Alicante El Altet;Alicante El Altet;Аликанте;Аликанте;Alicante;Alicante;Испания;Испания;Spain;Spain;38.282169;38.282169;-0.558156;-0.558156";;;;
     "ALD;ALD;Алерта;Алерта;Alerta;Alerta;Алерта;Алерта;Alerta;Alerta;Перу;Перу;Peru;Peru;-11.683;-11.683;-69.333;-69.333";;;;
     "ALE;ALE;;;Alpine;Alpine;;;Alpine;Alpine;США;США;United States;United States;30.384222;30.384222;-103.683583;-103.683583";;;;
     "ALF;ALF;Альта;Альта;Alta;Alta;Алта;Алта;Alta;Alta;Норвегия;Норвегия;Norway;Norway;69.976111;69.976111;23.371667;23.371667";;;;
     "ALG;ALG;;;Houari Boumediene;Houari Boumediene;;;Algiers;Algiers;Алжир;Алжир;Algeria;Algeria;36.694444;36.694444;3.216944;3.216944";;;;
     "ALH;ALH;Олбани;Олбани;Albany;Albany;Олбани;Олбани;Albany;Albany;Австралия;Австралия;Australia;Australia;-34.943333;-34.943333;117.808889;117.808889";;;;
     "ALI;ALI;;;International;International;;;Alice;Alice;США;США;United States;United States;27.740889;27.740889;-98.026944;-98.026944";;;;
     "ALJ;ALJ;Кортдум;Кортдум;Kortdoorn;Kortdoorn;Александер-Бей;Александер-Бей;Alexander Bay;Alexander Bay;ЮАР;ЮАР;South Africa;South Africa;-28.575001;-28.575001;16.533332;16.533332";;;;
     "ALK;ALK;Асела;Асела;Asela;Asela;Асела;Асела;Asela;Asela;Эфиопия;Эфиопия;Ethiopia;Ethiopia;7.967;7.967;39.117;39.117";;;;
     "ALL;ALL;Албенга;Албенга;Albenga;Albenga;Албенга;Албенга;Albenga;Albenga;Италия;Италия;Italy;Italy;44.050608;44.050608;8.127428;8.127428";;;;
     "ALM;ALM;;;Municipal;Municipal;Аламогордо;Аламогордо;Alamogordo;Alamogordo;США;США;United States;United States;32.839944;32.839944;-105.990583;-105.990583";;;;
     "ALN;ALN;Альтон;Альтон;Alton;Alton;;;Alton;Alton;США;США;United States;United States;38.889917;38.889917;-90.045989;-90.045989";;;;
